data_id	user_id	user_height	user_weight	design_type	unique_code	posture_type	adjust_type	headrest_height	headrest_front	back_angle	cushion_lifting	seat_height	leg_extension	leg_angle	slide_rail	left_flank	right_wing	waist_support	m_mhg	m_data	update_time	create_time
21804	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2377	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,9,0,0,0,0,0],[0,0,0,0,27,35,0,0,0,0],[0,0,0,0,25,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,6,16,18,16,22,8,3,0],[0,2,11,20,22,16,18,13,11,0],[0,7,1,16,21,19,22,12,0,0],[0,0,3,16,26,22,21,11,0,0],[0,0,9,23,27,29,23,16,0,0],[0,0,7,23,29,32,29,15,0,0],[0,0,20,20,27,22,25,23,0,0],[0,0,15,20,47,22,41,26,0,0],[0,0,20,25,37,35,40,30,0,0],[0,0,24,32,44,35,35,29,0,0],[0,0,26,37,37,30,37,33,0,0],[0,0,20,31,36,24,32,28,0,0],[0,0,19,29,31,22,25,24,0,0],[0,0,11,23,20,15,22,21,0,0],[0,0,13,19,20,16,23,20,0,0],[0,0,5,15,14,7,17,8,0,0],[0,0,0,5,10,5,10,3,0,0],[0,0,0,3,15,5,11,3,0,0]]	2025/10/16 12:15:36	2025/10/16 12:15:36
21805	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2373	[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,10,0,0,0,0,0],[0,0,0,0,27,35,0,0,0,0],[0,0,0,0,25,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,17,17,16,22,9,3,0],[0,2,12,20,21,16,18,13,6,0],[0,7,1,16,21,19,22,12,0,0],[0,0,4,16,25,21,22,11,0,0],[0,0,9,23,28,30,23,16,0,0],[0,0,7,24,28,32,28,16,0,0],[0,0,19,20,27,24,25,23,0,0],[0,0,14,20,47,23,41,26,0,0],[0,0,20,25,37,35,39,31,0,0],[0,0,25,32,44,35,35,29,0,0],[0,0,27,37,37,30,36,33,0,0],[0,0,20,31,35,24,32,28,0,0],[0,0,19,29,31,22,25,24,0,0],[0,0,11,22,20,15,22,21,0,0],[0,0,12,19,20,16,23,20,0,0],[0,0,5,15,14,7,17,9,0,0],[0,0,0,4,10,5,10,5,0,0],[0,0,0,3,15,6,9,2,0,0]]	2025/10/16 12:15:36	2025/10/16 12:15:36
21806	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2367	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,9,0,0,0,0,0],[0,0,0,0,28,35,0,0,0,0],[0,0,0,0,23,30,0,0,0,0],[0,0,0,0,6,6,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,16,18,16,22,9,2,0],[0,1,11,20,21,16,19,13,5,0],[0,7,1,15,22,19,22,11,0,0],[0,0,2,16,27,22,22,12,0,0],[0,0,9,23,29,30,23,16,0,0],[0,0,7,23,29,33,29,16,0,0],[0,0,19,20,27,24,25,24,0,0],[0,0,15,20,47,23,43,26,0,0],[0,0,20,24,37,35,39,30,0,0],[0,0,24,32,44,35,35,29,0,0],[0,0,26,37,37,30,37,33,0,0],[0,0,20,31,35,24,32,28,0,0],[0,0,19,29,31,22,25,24,0,0],[0,0,12,23,20,15,22,21,0,0],[0,0,13,19,20,16,23,20,0,0],[0,0,5,15,14,7,17,9,0,0],[0,0,0,4,10,4,10,4,0,0],[0,0,0,3,15,5,9,3,0,0]]	2025/10/16 12:15:36	2025/10/16 12:15:36
21807	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2375	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,10,0,0,0,0,0],[0,0,0,0,26,34,0,0,0,0],[0,0,0,0,25,31,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,16,17,16,22,11,2,0],[0,2,12,19,22,16,19,13,7,0],[0,8,1,16,22,19,22,12,0,0],[0,0,2,16,25,21,22,12,0,0],[0,0,9,23,28,29,22,17,0,0],[0,0,7,23,28,32,29,16,0,0],[0,0,19,20,27,24,25,23,0,0],[0,0,15,20,47,23,41,26,0,0],[0,0,20,24,37,35,40,30,0,0],[0,0,25,32,44,35,35,29,0,0],[0,0,26,37,37,29,37,33,0,0],[0,0,20,31,35,24,32,28,0,0],[0,0,19,29,31,21,25,24,0,0],[0,0,12,22,20,15,23,21,0,0],[0,0,13,19,20,16,23,20,0,0],[0,0,4,15,14,7,17,8,0,0],[0,0,0,4,10,6,11,4,0,0],[0,0,0,3,16,6,9,3,0,0]]	2025/10/16 12:15:36	2025/10/16 12:15:36
21808	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2353	[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,9,0,0,0,0,0],[0,0,0,0,24,34,0,0,0,0],[0,0,0,0,24,30,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,16,17,15,22,9,2,0],[0,1,12,20,22,15,18,12,6,0],[0,7,1,16,21,18,21,12,0,0],[0,0,3,17,26,21,21,11,0,0],[0,0,9,23,29,29,22,15,0,0],[0,0,8,23,28,31,29,16,0,0],[0,0,19,20,27,24,25,23,0,0],[0,0,15,21,46,22,39,25,0,0],[0,0,20,24,37,35,40,30,0,0],[0,0,24,32,43,34,35,29,0,0],[0,0,26,37,37,30,37,33,0,0],[0,0,20,30,35,24,31,28,0,0],[0,0,19,29,31,22,27,24,0,0],[0,0,12,22,20,15,23,21,0,0],[0,0,13,19,21,17,23,20,0,0],[0,0,5,15,14,8,17,8,0,0],[0,0,0,4,10,5,11,4,0,0],[0,0,0,3,15,5,10,1,0,0]]	2025/10/16 12:15:36	2025/10/16 12:15:36
21809	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2402	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,10,0,0,0,0,0],[0,0,0,0,27,36,0,0,0,0],[0,0,0,0,25,31,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,16,18,16,22,9,3,0],[0,2,12,21,23,16,18,13,7,0],[0,8,1,17,22,19,21,12,0,0],[0,0,4,17,26,23,22,12,0,0],[0,0,9,23,29,30,23,16,0,0],[0,0,7,23,29,32,30,16,0,0],[0,0,19,20,27,24,25,23,0,0],[0,0,15,21,47,23,41,27,0,0],[0,0,20,25,37,35,40,30,0,0],[0,0,24,32,44,35,36,29,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,20,31,36,25,32,28,0,0],[0,0,19,29,31,22,25,24,0,0],[0,0,12,23,20,15,23,21,0,0],[0,0,13,19,20,17,23,20,0,0],[0,0,5,15,14,8,17,9,0,0],[0,0,0,4,10,5,11,4,0,0],[0,0,0,3,14,6,9,5,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21810	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2375	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,10,0,0,0,0,0],[0,0,0,0,27,36,0,0,0,0],[0,0,0,0,25,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,6,15,17,16,22,9,2,0],[0,2,11,20,22,16,18,12,5,0],[0,8,0,17,21,19,21,12,0,0],[0,0,3,16,25,22,22,11,0,0],[0,0,9,23,29,29,22,16,0,0],[0,0,7,22,29,32,28,16,0,0],[0,0,19,20,27,24,25,23,0,0],[0,0,15,20,47,23,41,26,0,0],[0,0,20,25,37,35,40,30,0,0],[0,0,24,32,44,35,36,29,0,0],[0,0,27,37,36,30,37,33,0,0],[0,0,20,31,35,25,32,28,0,0],[0,0,19,29,31,22,26,24,0,0],[0,0,11,23,20,15,22,21,0,0],[0,0,13,19,20,16,23,20,0,0],[0,0,5,15,14,7,16,9,0,0],[0,0,0,5,11,5,10,5,0,0],[0,0,0,2,16,6,7,4,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21811	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2383	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,9,0,0,0,0,0],[0,0,0,0,27,35,0,0,0,0],[0,0,0,0,25,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,6,17,17,16,22,9,2,0],[0,1,12,20,22,15,18,13,7,0],[0,7,1,16,21,19,22,12,0,0],[0,0,3,16,25,22,22,12,0,0],[0,0,9,23,28,30,22,16,0,0],[0,0,7,24,29,32,28,16,0,0],[0,0,19,20,27,24,26,23,0,0],[0,0,15,20,47,23,41,25,0,0],[0,0,20,25,37,35,40,30,0,0],[0,0,25,32,44,34,36,29,0,0],[0,0,26,38,37,30,37,33,0,0],[0,0,20,31,36,23,32,28,0,0],[0,0,19,29,31,22,25,24,0,0],[0,0,13,22,20,14,23,21,0,0],[0,0,13,19,20,17,24,20,0,0],[0,0,5,15,14,8,17,9,0,0],[0,0,0,2,9,4,10,4,0,0],[0,0,0,3,15,6,10,6,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21812	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2416	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,11,0,0,0,0,0],[0,0,0,0,28,37,0,0,0,0],[0,0,0,0,26,33,0,0,0,0],[0,0,0,0,6,8,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,16,18,16,22,9,2,0],[0,2,11,20,22,17,19,13,7,0],[0,8,1,17,22,20,22,13,0,0],[0,0,3,17,26,22,22,12,0,0],[0,0,10,23,29,30,23,16,0,0],[0,0,7,23,29,32,29,16,0,0],[0,0,19,20,27,24,26,24,0,0],[0,0,15,20,46,23,41,26,0,0],[0,0,21,25,38,35,41,31,0,0],[0,0,25,32,44,35,36,30,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,20,31,36,25,32,28,0,0],[0,0,19,29,31,22,26,24,0,0],[0,0,12,23,20,15,23,21,0,0],[0,0,13,19,21,17,23,20,0,0],[0,0,5,15,14,8,17,10,0,0],[0,0,0,5,10,5,10,4,0,0],[0,0,0,3,16,6,9,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21813	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2398	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,9,0,0,0,0,0],[0,0,0,0,27,36,0,0,0,0],[0,0,0,0,23,32,0,0,0,0],[0,0,0,0,7,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,4,16,17,16,24,9,3,0],[0,2,12,20,22,16,18,13,7,0],[0,8,2,18,21,19,22,13,0,0],[0,0,3,16,25,22,22,12,0,0],[0,0,10,23,31,30,23,16,0,0],[0,0,7,23,29,32,29,16,0,0],[0,0,19,20,28,25,26,23,0,0],[0,0,15,20,47,23,41,26,0,0],[0,0,20,25,37,35,42,30,0,0],[0,0,25,32,44,35,35,29,0,0],[0,0,27,37,37,29,37,33,0,0],[0,0,20,31,35,24,32,28,0,0],[0,0,19,29,31,22,25,25,0,0],[0,0,11,23,20,15,22,21,0,0],[0,0,13,19,20,17,23,20,0,0],[0,0,5,15,14,8,17,9,0,0],[0,0,0,4,11,6,10,3,0,0],[0,0,0,3,15,5,9,4,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21814	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2400	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,9,0,0,0,0,0],[0,0,0,0,28,36,0,0,0,0],[0,0,0,0,25,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,5,16,17,16,22,9,3,0],[0,2,12,20,22,17,19,13,5,0],[0,8,2,17,22,20,22,13,0,0],[0,0,3,16,26,22,22,12,0,0],[0,0,9,23,29,30,22,16,0,0],[0,0,7,23,28,32,29,16,0,0],[0,0,20,20,27,24,26,23,0,0],[0,0,16,20,47,23,41,26,0,0],[0,0,20,25,37,35,41,30,0,0],[0,0,25,32,44,35,35,29,0,0],[0,0,26,37,37,30,37,33,0,0],[0,0,20,31,36,25,32,28,0,0],[0,0,19,29,31,22,25,25,0,0],[0,0,12,23,20,15,23,21,0,0],[0,0,13,19,21,17,23,20,0,0],[0,0,5,15,14,7,16,9,0,0],[0,0,0,4,10,5,11,4,0,0],[0,0,0,3,15,5,11,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21815	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2401	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,10,0,0,0,0,0],[0,0,0,0,28,37,0,0,0,0],[0,0,0,0,25,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,16,18,16,22,9,2,0],[0,2,12,20,23,17,19,12,7,0],[0,8,1,17,22,20,23,13,0,0],[0,0,3,16,25,23,22,12,0,0],[0,0,9,23,29,30,23,16,0,0],[0,0,7,22,29,32,29,16,0,0],[0,0,19,20,27,24,26,24,0,0],[0,0,15,20,47,23,41,26,0,0],[0,0,20,25,37,35,41,30,0,0],[0,0,25,32,44,34,36,29,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,20,31,36,25,32,28,0,0],[0,0,19,29,31,22,26,24,0,0],[0,0,12,23,20,15,23,21,0,0],[0,0,13,20,20,17,23,20,0,0],[0,0,5,15,14,8,17,9,0,0],[0,0,0,2,10,5,10,4,0,0],[0,0,0,3,15,6,9,2,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21816	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2404	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,10,0,0,0,0,0],[0,0,0,0,28,37,0,0,0,0],[0,0,0,0,25,33,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,17,18,16,22,11,2,0],[0,2,12,20,21,17,19,13,7,0],[0,7,0,17,22,20,22,13,0,0],[0,0,3,17,24,22,22,12,0,0],[0,0,9,23,29,30,23,16,0,0],[0,0,7,23,29,31,28,16,0,0],[0,0,20,20,27,25,26,24,0,0],[0,0,15,20,47,23,39,26,0,0],[0,0,21,26,38,36,41,31,0,0],[0,0,24,32,44,35,34,29,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,20,31,36,25,32,28,0,0],[0,0,19,29,31,22,26,24,0,0],[0,0,12,23,21,15,23,21,0,0],[0,0,13,19,21,17,23,20,0,0],[0,0,5,15,14,7,17,10,0,0],[0,0,0,4,8,3,5,5,0,0],[0,0,0,7,15,7,10,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21817	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2414	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,11,3,0,0,0,0],[0,0,0,0,28,39,0,0,0,0],[0,0,0,0,26,33,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,17,19,16,22,10,1,0],[0,1,12,20,21,16,18,12,6,0],[0,7,1,17,22,19,22,13,0,0],[0,0,2,17,26,22,21,12,0,0],[0,0,9,23,29,30,23,16,0,0],[0,0,6,23,29,32,29,16,0,0],[0,0,19,20,27,25,26,24,0,0],[0,0,14,20,47,23,41,26,0,0],[0,0,21,26,38,35,41,31,0,0],[0,0,24,32,44,35,35,29,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,21,31,36,25,32,28,0,0],[0,0,19,29,31,22,26,25,0,0],[0,0,12,23,21,15,23,22,0,0],[0,0,13,19,21,17,23,20,0,0],[0,0,6,16,14,8,17,9,0,0],[0,0,0,3,11,5,10,4,0,0],[0,0,0,4,16,6,9,2,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21818	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2415	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,11,0,0,0,0,0],[0,0,0,0,28,38,0,0,0,0],[0,0,0,0,26,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,16,18,16,23,10,2,0],[0,2,12,20,22,17,20,14,7,0],[0,8,0,17,22,19,22,13,0,0],[0,0,2,17,25,23,22,14,0,0],[0,0,10,22,29,30,23,16,0,0],[0,0,7,23,29,32,30,16,0,0],[0,0,19,20,27,24,26,24,0,0],[0,0,16,20,47,23,41,26,0,0],[0,0,21,25,38,35,41,31,0,0],[0,0,24,33,44,35,36,30,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,20,31,36,25,32,29,0,0],[0,0,20,29,31,22,25,24,0,0],[0,0,12,23,20,15,23,21,0,0],[0,0,14,19,21,16,23,20,0,0],[0,0,5,15,14,8,17,9,0,0],[0,0,1,5,9,2,10,4,0,0],[0,0,0,2,14,6,9,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21819	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2396	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,11,0,0,0,0,0],[0,0,0,0,28,38,0,0,0,0],[0,0,0,0,26,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,17,17,16,22,9,3,0],[0,2,12,19,21,14,17,13,6,0],[0,7,1,17,22,19,22,13,0,0],[0,0,3,16,24,23,19,10,0,0],[0,0,9,23,30,30,23,16,0,0],[0,0,7,23,28,33,29,12,0,0],[0,0,19,20,27,24,25,24,0,0],[0,0,15,20,47,19,41,26,0,0],[0,0,21,26,38,35,41,31,0,0],[0,0,25,32,44,35,36,29,0,0],[0,0,27,38,37,30,37,33,0,0],[0,0,20,31,35,25,32,28,0,0],[0,0,19,29,31,22,26,24,0,0],[0,0,12,23,20,15,23,22,0,0],[0,0,13,19,21,17,23,21,0,0],[0,0,6,15,14,8,17,10,0,0],[0,0,2,4,10,5,9,4,0,0],[0,0,0,3,16,7,9,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21820	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2405	[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,11,0,0,0,0,0],[0,0,0,0,28,38,0,0,0,0],[0,0,0,0,26,33,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,5,16,18,16,22,10,2,0],[0,2,11,20,21,16,18,13,6,0],[0,7,1,16,21,19,23,12,0,0],[0,0,3,17,25,22,21,12,0,0],[0,0,9,24,29,30,22,15,0,0],[0,0,7,23,29,32,29,16,0,0],[0,0,19,21,27,24,26,23,0,0],[0,0,15,20,47,23,41,26,0,0],[0,0,21,25,38,35,41,29,0,0],[0,0,24,32,45,34,35,29,0,0],[0,0,26,37,37,29,37,33,0,0],[0,0,20,32,36,26,32,28,0,0],[0,0,19,29,31,22,26,25,0,0],[0,0,12,24,21,15,22,22,0,0],[0,0,13,20,22,17,23,21,0,0],[0,0,6,16,14,7,17,10,0,0],[0,0,1,5,10,5,10,4,0,0],[0,0,0,3,16,5,8,1,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21821	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2432	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,11,0,0,0,0,0],[0,0,0,0,28,38,0,0,0,0],[0,0,0,0,26,32,0,0,0,0],[0,0,0,0,7,7,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,6,16,18,16,22,10,4,0],[0,2,12,20,22,17,19,13,7,0],[0,8,1,17,22,19,23,13,0,0],[0,0,4,17,26,22,22,12,0,0],[0,0,9,23,29,30,23,16,0,0],[0,0,7,23,29,33,29,17,0,0],[0,0,19,20,27,24,26,24,0,0],[0,0,15,20,47,23,41,27,0,0],[0,0,20,25,38,35,40,31,0,0],[0,0,24,32,45,35,35,29,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,20,31,36,25,31,29,0,0],[0,0,20,29,31,22,26,25,0,0],[0,0,12,24,21,15,23,22,0,0],[0,0,14,20,21,16,23,21,0,0],[0,0,6,16,14,7,17,9,0,0],[0,0,1,7,10,5,10,5,0,0],[0,0,0,3,15,5,9,4,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21822	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2435	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,12,0,0,0,0,0],[0,0,0,0,29,38,0,0,0,0],[0,0,0,0,26,34,0,0,0,0],[0,0,0,0,7,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,16,18,16,23,10,2,0],[0,2,12,20,22,17,19,13,6,0],[0,7,1,17,22,20,23,13,0,0],[0,0,4,17,25,22,22,12,0,0],[0,0,9,23,29,30,23,16,0,0],[0,0,7,23,29,33,29,17,0,0],[0,0,19,20,27,24,26,24,0,0],[0,0,15,20,47,23,41,27,0,0],[0,0,21,25,38,35,41,31,0,0],[0,0,24,32,45,35,35,30,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,20,31,36,25,32,29,0,0],[0,0,20,30,31,22,26,25,0,0],[0,0,13,23,21,15,23,22,0,0],[0,0,13,20,21,17,23,21,0,0],[0,0,6,16,14,8,17,9,0,0],[0,0,0,5,11,6,10,4,0,0],[0,0,0,3,16,6,8,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21823	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2433	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,12,0,0,0,0,0],[0,0,0,0,28,38,0,0,0,0],[0,0,0,0,26,32,0,0,0,0],[0,0,0,0,6,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,6,17,18,16,23,10,3,0],[0,2,12,21,22,17,19,13,7,0],[0,8,1,17,22,19,23,14,0,0],[0,0,4,17,26,22,22,12,0,0],[0,0,9,23,29,30,23,16,0,0],[0,0,7,23,29,33,29,17,0,0],[0,0,19,21,27,24,26,24,0,0],[0,0,16,21,47,23,41,26,0,0],[0,0,20,25,38,35,40,29,0,0],[0,0,24,33,45,35,35,29,0,0],[0,0,27,37,37,30,37,32,0,0],[0,0,20,31,36,25,32,29,0,0],[0,0,19,29,31,22,26,25,0,0],[0,0,12,23,21,15,23,22,0,0],[0,0,13,20,22,17,23,21,0,0],[0,0,6,16,14,7,18,9,0,0],[0,0,1,6,10,5,10,4,0,0],[0,0,0,3,15,6,9,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21824	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2445	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,12,0,0,0,0,0],[0,0,0,0,28,39,0,0,0,0],[0,0,0,0,26,32,0,0,0,0],[0,0,0,0,7,8,0,0,0,0],[0,0,0,0,0,2,0,0,0,0],[0,0,4,17,19,16,22,10,3,0],[0,2,12,21,21,17,19,13,7,0],[0,8,2,16,22,20,23,14,0,0],[0,0,3,18,26,22,22,13,0,0],[0,0,9,23,28,31,23,18,0,0],[0,0,7,23,29,33,29,17,0,0],[0,0,19,21,27,24,26,24,0,0],[0,0,16,20,47,23,41,26,0,0],[0,0,20,25,38,36,40,31,0,0],[0,0,24,32,44,35,35,30,0,0],[0,0,27,37,37,30,37,33,0,0],[0,0,20,31,36,25,32,29,0,0],[0,0,20,29,31,22,26,25,0,0],[0,0,12,23,21,15,23,22,0,0],[0,0,13,20,22,17,23,21,0,0],[0,0,6,16,14,8,17,9,0,0],[0,0,0,3,10,7,11,4,0,0],[0,0,0,5,17,6,9,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21825	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2439	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,12,0,0,0,0,0],[0,0,0,0,29,38,0,0,0,0],[0,0,0,0,26,33,0,0,0,0],[0,0,0,0,7,8,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,6,15,17,16,23,10,3,0],[0,2,12,20,22,17,19,14,4,0],[0,7,1,17,22,19,23,13,0,0],[0,0,4,17,26,23,23,13,0,0],[0,0,9,24,30,30,23,17,0,0],[0,0,8,23,28,33,29,17,0,0],[0,0,17,20,27,24,23,24,0,0],[0,0,15,21,47,23,42,28,0,0],[0,0,21,25,38,35,41,31,0,0],[0,0,24,33,45,35,36,30,0,0],[0,0,28,37,38,30,37,33,0,0],[0,0,20,31,36,25,32,29,0,0],[0,0,20,30,31,22,26,25,0,0],[0,0,13,23,20,15,23,22,0,0],[0,0,13,20,21,17,23,21,0,0],[0,0,6,16,14,8,17,9,0,0],[0,0,1,5,10,5,10,4,0,0],[0,0,0,3,16,6,7,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
21826	135	166	58	1	1e700ad5	0	1	0	0	0	0	0	0	0	0	0	0	0	2448	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,13,0,0,0,0,0],[0,0,0,0,29,39,0,0,0,0],[0,0,0,0,26,33,0,0,0,0],[0,0,0,0,8,7,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,5,16,18,16,23,10,2,0],[0,2,12,20,22,17,19,14,7,0],[0,8,1,17,22,20,23,13,0,0],[0,0,4,17,26,23,22,12,0,0],[0,0,10,24,29,30,23,16,0,0],[0,0,7,23,29,33,29,17,0,0],[0,0,19,20,27,24,26,24,0,0],[0,0,15,20,47,24,41,26,0,0],[0,0,21,26,38,36,41,31,0,0],[0,0,24,32,45,35,35,29,0,0],[0,0,27,37,38,30,37,33,0,0],[0,0,20,32,36,25,32,29,0,0],[0,0,20,30,31,22,26,25,0,0],[0,0,13,23,21,15,23,22,0,0],[0,0,13,20,21,17,23,21,0,0],[0,0,6,16,14,8,17,8,0,0],[0,0,0,5,10,5,10,5,0,0],[0,0,0,3,18,6,9,3,0,0]]	2025/10/16 12:15:37	2025/10/16 12:15:37
